"YKL116C" 3
"YKL164C" 3
"YLR079W" 3
"YNL078W" 3
"YNL327W" 3
"YIL009W" 3
"YER158C" 3
"YNR067C" 3
"YOL011W" 2
"YOR264W" 3
"YBR067C" 3
"YBR158W" 3
"YDR055W" 3
"YEL066W" 3
"YGR044C" 3
"YGR062C" 3
"YJL218W" 3
"YNL173C" 3
"YNL192W" 3
"YOL006C" 3
"YOR342C" 2
"YGR289C" 2
"YLR194C" 4
"YMR251W-A" 4
"YGL055W" 3
"YLR049C" 3
"YIL159W" 2
"YOR374W" 2
"YBR071W" 4
"YER111C" 4
"YKL163W" 4
"YOR347C" 2
"YDL102W" 2
"YKR077W" 4
"YPR018W" 2
"YDR309C" 4
"YGL028C" 3
"YHR149C" 4
"YJL217W" 3
"YLR457C" 2
"YNL310C" 2
"YDL022W" 2
"YDL103C" 2
"YDL127W" 4
"YDL156W" 2
"YDR279W" 2
"YDR528W" 4
"YGL037C" 2
"YGR238C" 2
"YJL196C" 3
"YJR043C" 4
"YNL274C" 4
"YPL014W" 4
"YBL010C" 2
"YDL105W" 2
"YFR027W" 2
"YGL207W" 2
"YGR041W" 3
"YJR057W" 2
"YKL045W" 2
"YKL108W" 2
"YLR233C" 2
"YMR179W" 4
"YNL082W" 2
"YNL309W" 2
"YOR144C" 2
"YBL035C" 4
"YBR098W" 2
"YCL024W" 2
"YDL227C" 3
"YDR440W" 2
"YGR109C" 4
"YGR152C" 2
"YJL181W" 2
"YLR032W" 2
"YLR382C" 2
"YML020W" 2
"YML102W" 2
"YNL273W" 4
"YNL304W" 2
"YOR033C" 2
"YPR175W" 4
"YAR003W" 2
"YAR008W" 4
"YDL164C" 2
"YDR481C" 2
"YER153C" 3
"YHR159W" 2
"YIL101C" 2
"YJL074C" 4
"YJL078C" 2
"YNL233W" 2
"YPR120C" 4
"YPR174C" 4
"YPR184W" 2
"YDR097C" 4
"YER124C" 3
"YGL126W" 2
"YJL115W" 4
"YJR154W" 2
"YJR155W" 2
"YLL002W" 2
"YLR212C" 2
"YMR011W" 2
"YNL015W" 2
"YNL077W" 4
"YNL262W" 2
"YOR284W" 2
"YPL267W" 4
"YPR135W" 4
"YAR007C" 4
"YBR073W" 2
"YCL061C" 4
"YDR307W" 2
"YER170W" 2
"YFL008W" 2
"YFL054C" 2
"YGL038C" 4
"YGL089C" 2
"YLR103C" 4
"YLR120C" 2
"YLR286C" 4
"YLR313C" 2
"YMR048W" 2
"YNL102W" 4
"YOL017W" 2
"YOR288C" 2
"YOR368W" 2
"YPL153C" 4
"YBR088C" 2
"YCL027W" 4
"YDL003W" 4
"YDR507C" 4
"YDR517W" 2
"YER070W" 4
"YER152C" 2
"YJL073W" 4
"YKL113C" 4
"YOL090W" 2
"YBR070C" 4
"YDL018C" 4
"YEL064C" 2
"YGR221C" 4
"YHR127W" 2
"YHR153C" 4
"YIL026C" 4
"YLR121C" 2
"YLR234W" 2
"YLR386W" 4
"YML027W" 4
"YML060W" 2
"YPL057C" 2
"YPL255W" 2
"YBR275C" 2
"YCL040W" 2
"YCR065W" 4
"YDR400W" 2
"YDR503C" 2
"YER095W" 4
"YGR153W" 2
"YHR143W" 2
"YHR188C" 2
"YJL019W" 2
"YLL022C" 2
"YLR183C" 2
"YNL072W" 2
"YNL312W" 4
"YOL019W" 2
"YDR348C" 2
"YJL091C" 2
"YKL042W" 2
"YMR076C" 2
"YNL289W" 4
"YOR074C" 4
"YPL208W" 2
"YPL241C" 4
"YPL256C" 2
"YBR042C" 2
"YDL010W" 2
"YDL197C" 2
"YDL211C" 2
"YER104W" 2
"YGR189C" 4
"YHR154W" 4
"YIL140W" 4
"YJL187C" 4
"YMR078C" 4
"YMR199W" 4
"YNL055C" 2
"YNL165W" 2
"YOL007C" 2
"YOR114W" 2
"YOR176W" 2
"YOR321W" 2
"YHR110W" 4
"YIL132C" 2
"YKL089W" 2
"YKL092C" 2
"YKL165C" 2
"YML100W" 4
"YPL124W" 2
"YBR161W" 2
"YDL101C" 4
"YDR518W" 2
"YGL027C" 2
"YJL173C" 2
"YJR116W" 2
"YLR383W" 2
"YNL263C" 2
"YOR008C" 2
"YEL047C" 2
"YKL101W" 4
"YKR013W" 4
"YLR042C" 2
"YML061C" 2
"YDL093W" 2
"YFL052W" 2
"YGL175C" 2
"YLR151C" 2
"YLR381W" 2
"YPL163C" 4
"YAL034W-A" 2
"YAL053W" 2
"YDR263C" 4
"YDR501W" 2
"YER001W" 4
"YFR053C" 2
"YKL067W" 2
"YLR050C" 2
"YNL300W" 2
"YPR183W" 4
"YGL061C" 2
"YJL042W" 3
"YBR241C" 2
"YER118C" 4
"YGL094C" 2
"YOR195W" 2
"YPR075C" 4
"YDR480W" 2
"YLR326W" 2
"YDL095W" 2
"YDR297W" 4
"YDR488C" 1
"YER016W" 2
"YGR188C" 2
"YHR092C" 2
"YKL008C" 4
"YPR106W" 2
"YDR113C" 4
"YER003C" 2
"YMR305C" 4
"YBR015C" 2
"YLR342W" 4
"YAL007C" 2
"YGL093W" 1
"YMR144W" 2
"YNL088W" 1
"YOR081C" 2
"YOR083W" 1
"YOR084W" 1
"YDR356W" 1
"YFL025C" 2
"YGR014W" 4
"YLL021W" 2
"YBL009W" 1
"YGL200C" 2
"YGR140W" 1
"YNL283C" 2
"YOR373W" 1
"YHR061C" 1
"YHR172W" 1
"YNL030W" 1
"YNL166C" 1
"YPL127C" 1
"YBL002W" 1
"YDR225W" 1
"YER019W" 1
"YBL031W" 1
"YBR010W" 1
"YDR224C" 1
"YJL118W" 1
"YNL031C" 1
"YMR117C" 1
"YPR141C" 1
"YBL003C" 1
"YEL061C" 1
"YNL014W" 1
"YNL126W" 1
"YER018C" 1
"YHR086W" 1
"YBR162C" 2
"YGR099W" 1
"YJR147W" 2
"YLR045C" 1
"YNR009W" 1
"YBL063W" 1
"YBR009C" 1
"YIR034C" 2
"YBR184W" 1
"YMR006C" 1
"YOR372C" 1
"YJR053W" 1
"YKL096W" 1
"YPL269W" 1
"YDR451C" 1
"YLR455W" 1
"YMR215W" 1
"YPL116W" 1
"YCR086W" 1
"YGR113W" 1
"YOR073W" 1
"YDR219C" 1
"YKR010C" 1
"YLR209C" 1
"YMR163C" 1
"YML085C" 1
"YEL017W" 1
"YGL216W" 1
"YLR288C" 1
"YER011W" 1
"YIR010W" 1
"YJL105W" 1
"YKL052C" 1
"YLR210W" 1
"YMR003W" 1
"YNL176C" 1
"YOL012C" 1
"YMR198W" 1
"YPL253C" 1
"YER032W" 1
"YIL131C" 1
"YLR437C" 1
"YBL097W" 1
"YDR179W-A" 1
"YGL101W" 1
"YJR076C" 1
"YKL048C" 1
"YKL069W" 1
"YMR190C" 1
"YDL028C" 1
"YDR130C" 1
"YDR227W" 1
"YEL016C" 1
"YHR031C" 1
"YHR146W" 1
"YJL137C" 1
"YPR004C" 1
"YIL050W" 1
"YBL032W" 1
"YDR325W" 1
"YBR130C" 1
"YDR326C" 1
"YKR041W" 1
"YML072C" 1
"YDR089W" 1
"YBL052C" 1
"YBL069W" 1
"YFL017C" 2
"YML065W" 1
"YML125C" 1
"YCL014W" 1
"YCL063W" 1
"YER114C" 1
"YLL032C" 1
"YML052W" 3
"YNL068C" 1
"YBR086C" 1
"YML058W" 2
"YMR299C" 2
"YDR147W" 3
"YDR346C" 2
"YOR129C" 1
"YBR123C" 2
"YGL021W" 3
"YIL011W" 2
"YJR092W" 3
"YKL183W" 2
"YOL069W" 2
"YPR111W" 2
"YDR146C" 3
"YDR389W" 2
"YGR108W" 3
"YIL158W" 2
"YLR353W" 1
"YOR315W" 2
"YPL155C" 1
"YBL029W" 1
"YBR138C" 1
"YBR242W" 2
"YFR039C" 2
"YLR131C" 2
"YML034W" 2
"YMR001C" 3
"YPR119W" 3
"YDL074C" 2
