"YKL116C" 1
"YKL164C" 10
"YLR079W" 1
"YNL078W" 9
"YNL327W" 1
"YIL009W" 1
"YER158C" 2
"YNR067C" 9
"YOL011W" 1
"YOR264W" 8
"YBR067C" 1
"YBR158W" 1
"YDR055W" 9
"YEL066W" 1
"YGR044C" 1
"YGR062C" 1
"YJL218W" 10
"YNL173C" 4
"YNL192W" 5
"YOL006C" 9
"YOR342C" 4
"YGR289C" 9
"YLR194C" 7
"YMR251W-A" 9
"YGL055W" 7
"YLR049C" 6
"YIL159W" 9
"YOR374W" 1
"YBR071W" 5
"YER111C" 1
"YKL163W" 9
"YOR347C" 1
"YDL102W" 9
"YKR077W" 9
"YPR018W" 9
"YDR309C" 9
"YGL028C" 9
"YHR149C" 9
"YJL217W" 7
"YLR457C" 2
"YNL310C" 4
"YDL022W" 9
"YDL103C" 9
"YDL127W" 6
"YDL156W" 1
"YDR279W" 7
"YDR528W" 8
"YGL037C" 9
"YGR238C" 10
"YJL196C" 9
"YJR043C" 9
"YNL274C" 9
"YPL014W" 9
"YBL010C" 1
"YDL105W" 9
"YFR027W" 9
"YGL207W" 1
"YGR041W" 3
"YJR057W" 10
"YKL045W" 9
"YKL108W" 9
"YLR233C" 9
"YMR179W" 9
"YNL082W" 1
"YNL309W" 1
"YOR144C" 1
"YBL035C" 6
"YBR098W" 9
"YCL024W" 3
"YDL227C" 1
"YDR440W" 6
"YGR109C" 8
"YGR152C" 1
"YJL181W" 8
"YLR032W" 5
"YLR382C" 6
"YML020W" 9
"YML102W" 1
"YNL273W" 9
"YNL304W" 1
"YOR033C" 1
"YPR175W" 9
"YAR003W" 7
"YAR008W" 2
"YDL164C" 9
"YDR481C" 6
"YER153C" 4
"YHR159W" 5
"YIL101C" 5
"YJL074C" 9
"YJL078C" 7
"YNL233W" 8
"YPR120C" 1
"YPR174C" 8
"YPR184W" 1
"YDR097C" 3
"YER124C" 9
"YGL126W" 5
"YJL115W" 4
"YJR154W" 1
"YJR155W" 1
"YLL002W" 9
"YLR212C" 9
"YMR011W" 1
"YNL015W" 9
"YNL077W" 1
"YNL262W" 9
"YOR284W" 9
"YPL267W" 9
"YPR135W" 1
"YAR007C" 1
"YBR073W" 1
"YCL061C" 4
"YDR307W" 9
"YER170W" 9
"YFL008W" 9
"YFL054C" 9
"YGL038C" 1
"YGL089C" 9
"YLR103C" 2
"YLR120C" 5
"YLR286C" 9
"YLR313C" 8
"YMR048W" 9
"YNL102W" 8
"YOL017W" 1
"YOR288C" 8
"YOR368W" 3
"YPL153C" 3
"YBR088C" 8
"YCL027W" 9
"YDL003W" 1
"YDR507C" 2
"YDR517W" 9
"YER070W" 4
"YER152C" 9
"YJL073W" 7
"YKL113C" 1
"YOL090W" 10
"YBR070C" 4
"YDL018C" 8
"YEL064C" 1
"YGR221C" 9
"YHR127W" 3
"YHR153C" 1
"YIL026C" 4
"YLR121C" 2
"YLR234W" 9
"YLR386W" 9
"YML027W" 8
"YML060W" 1
"YPL057C" 1
"YPL255W" 9
"YBR275C" 8
"YCL040W" 4
"YCR065W" 8
"YDR400W" 1
"YDR503C" 1
"YER095W" 9
"YGR153W" 1
"YHR143W" 8
"YHR188C" 1
"YJL019W" 4
"YLL022C" 9
"YLR183C" 8
"YNL072W" 1
"YNL312W" 9
"YOL019W" 9
"YDR348C" 5
"YJL091C" 5
"YKL042W" 7
"YMR076C" 1
"YNL289W" 1
"YOR074C" 1
"YPL208W" 9
"YPL241C" 8
"YPL256C" 8
"YBR042C" 4
"YDL010W" 3
"YDL197C" 1
"YDL211C" 9
"YER104W" 8
"YGR189C" 9
"YHR154W" 5
"YIL140W" 9
"YJL187C" 1
"YMR078C" 2
"YMR199W" 9
"YNL055C" 9
"YNL165W" 9
"YOL007C" 10
"YOR114W" 1
"YOR176W" 1
"YOR321W" 9
"YHR110W" 9
"YIL132C" 7
"YKL089W" 9
"YKL092C" 6
"YKL165C" 2
"YML100W" 9
"YPL124W" 9
"YBR161W" 1
"YDL101C" 9
"YDR518W" 6
"YGL027C" 1
"YJL173C" 9
"YJR116W" 8
"YLR383W" 1
"YNL263C" 8
"YOR008C" 1
"YEL047C" 9
"YKL101W" 6
"YKR013W" 4
"YLR042C" 8
"YML061C" 8
"YDL093W" 9
"YFL052W" 9
"YGL175C" 1
"YLR151C" 7
"YLR381W" 1
"YPL163C" 1
"YAL034W-A" 8
"YAL053W" 4
"YDR263C" 1
"YDR501W" 9
"YER001W" 5
"YFR053C" 1
"YKL067W" 9
"YLR050C" 2
"YNL300W" 1
"YPR183W" 1
"YGL061C" 1
"YJL042W" 3
"YBR241C" 9
"YER118C" 10
"YGL094C" 9
"YOR195W" 8
"YPR075C" 1
"YDR480W" 1
"YLR326W" 9
"YDL095W" 8
"YDR297W" 4
"YDR488C" 1
"YER016W" 9
"YGR188C" 4
"YHR092C" 5
"YKL008C" 8
"YPR106W" 1
"YDR113C" 1
"YER003C" 9
"YMR305C" 1
"YBR015C" 8
"YLR342W" 9
"YAL007C" 9
"YGL093W" 1
"YMR144W" 8
"YNL088W" 5
"YOR081C" 2
"YOR083W" 1
"YOR084W" 8
"YDR356W" 9
"YFL025C" 9
"YGR014W" 6
"YLL021W" 1
"YBL009W" 1
"YGL200C" 9
"YGR140W" 1
"YNL283C" 7
"YOR373W" 10
"YHR061C" 9
"YHR172W" 1
"YNL030W" 1
"YNL166C" 9
"YPL127C" 8
"YBL002W" 1
"YDR225W" 9
"YER019W" 4
"YBL031W" 8
"YBR010W" 8
"YDR224C" 10
"YJL118W" 10
"YNL031C" 10
"YMR117C" 1
"YPR141C" 5
"YBL003C" 9
"YEL061C" 9
"YNL014W" 3
"YNL126W" 10
"YER018C" 9
"YHR086W" 1
"YBR162C" 7
"YGR099W" 1
"YJR147W" 1
"YLR045C" 9
"YNR009W" 7
"YBL063W" 9
"YBR009C" 9
"YIR034C" 1
"YBR184W" 1
"YMR006C" 8
"YOR372C" 8
"YJR053W" 9
"YKL096W" 10
"YPL269W" 9
"YDR451C" 1
"YLR455W" 1
"YMR215W" 6
"YPL116W" 9
"YCR086W" 9
"YGR113W" 8
"YOR073W" 1
"YDR219C" 9
"YKR010C" 4
"YLR209C" 8
"YMR163C" 3
"YML085C" 1
"YEL017W" 9
"YGL216W" 6
